City,Month,Year,CPI
KOTA PANGKAL PINANG,juni,2017,136.38
KOTA BATAM,juni,2017,129.64
KOTA TANJUNG PINANG,juni,2017,127.94
DKI JAKARTA,juni,2017,129.19
KOTA BOGOR,juni,2017,129.95
KOTA SUKABUMI,juni,2017,129.26
KOTA BANDUNG,juni,2017,128.34
KOTA CIREBON,juni,2017,124.79
KOTA BEKASI,juni,2017,126.11
KOTA DEPOK,juni,2017,128.34
KOTA TASIKMALAYA,juni,2017,127.89
CILACAP,juni,2017,132.67
PURWOKERTO,juni,2017,127.23
KUDUS,juni,2017,136.05
KOTA SURAKARTA,juni,2017,125.88
KOTA SEMARANG,juni,2017,127.85
KOTA TEGAL,juni,2017,126.23
KOTA YOGYAKARTA,juni,2017,126.64
JEMBER,juni,2017,125.78
BANYUWANGI,juni,2017,125.07
SUMENEP,juni,2017,125.94
KOTA KEDIRI,juni,2017,126.06
KOTA MALANG,juni,2017,130.36
KOTA PROBOLINGGO,juni,2017,126.19
KOTA MADIUN,juni,2017,127.53
KOTA SURABAYA,juni,2017,129.57
KOTA TANGERANG,juni,2017,136.63
KOTA CILEGON,juni,2017,135.56
KOTA SERANG,juni,2017,137.66
SINGARAJA,juni,2017,136.45
KOTA DENPASAR,juni,2017,125.57
KOTA MATARAM,juni,2017,127.03
KOTA BIMA,juni,2017,131.82
MAUMERE,juni,2017,122.57
KOTA KUPANG,juni,2017,130.2
KOTA PONTIANAK,juni,2017,139.95
KOTA SINGKAWANG,juni,2017,129.89
SAMPIT,juni,2017,130.88
KOTA PALANGKA RAYA,juni,2017,127.44
TANJUNG,juni,2017,129.75
KOTA BANJARMASIN,juni,2017,129.78
KOTA BALIKPAPAN,juni,2017,134.78
KOTA SAMARINDA,juni,2017,132.45
KOTA TARAKAN,juni,2017,141.84
KOTA MANADO,juni,2017,128.77
KOTA PALU,juni,2017,132.1
BULUKUMBA,juni,2017,134.85
WATAMPONE,juni,2017,126.06
KOTA MAKASSAR,juni,2017,129.79
KOTA PARE-PARE,juni,2017,124.6
KOTA PALOPO,juni,2017,127.41
KOTA KENDARI,juni,2017,128.17
KOTA BAU-BAU,juni,2017,131.62
KOTA GORONTALO,juni,2017,126.14
MAMUJU,juni,2017,128.92
KOTA AMBON,juni,2017,129.63
KOTA TUAL,juni,2017,150.91
KOTA TERNATE,juni,2017,133.49
MANOKWARI,juni,2017,124.32
KOTA SORONG,juni,2017,128.92
MERAUKE,juni,2017,135.57
KOTA JAYAPURA,juni,2017,131.07
KOTA MEULABOH,juli,2017,127.99
KOTA BANDA ACEH,juli,2017,122.6
KOTA LHOKSEUMAWE,juli,2017,124.32
KOTA SIBOLGA,juli,2017,131.61
KOTA PEMATANG SIANTAR,juli,2017,133.06
KOTA MEDAN,juli,2017,132.46
KOTA PADANGSIDIMPUAN,juli,2017,126.96
KOTA PADANG,juli,2017,134.73
KOTA BUKITTINGGI,juli,2017,125.88
TEMBILAHAN,juli,2017,132.9
KOTA PEKANBARU,juli,2017,131.0
KOTA DUMAI,juli,2017,131.95
BUNGO,juli,2017,128.58
KOTA JAMBI,juli,2017,128.23
KOTA PALEMBANG,juli,2017,127.56
KOTA LUBUKLINGGAU,juli,2017,127.07
KOTA BENGKULU,juli,2017,138.59
KOTA BANDAR LAMPUNG,juli,2017,130.5
KOTA METRO,juli,2017,136.49
TANJUNG PANDAN,juli,2017,138.91
KOTA PANGKAL PINANG,juli,2017,135.94
KOTA BATAM,juli,2017,129.49
KOTA TANJUNG PINANG,juli,2017,128.47
DKI JAKARTA,juli,2017,129.71
KOTA BOGOR,juli,2017,130.13
KOTA SUKABUMI,juli,2017,129.04
KOTA BANDUNG,juli,2017,127.99
KOTA CIREBON,juli,2017,125.96
KOTA BEKASI,juli,2017,125.93
KOTA DEPOK,juli,2017,128.83
KOTA TASIKMALAYA,juli,2017,127.93
CILACAP,juli,2017,132.09
PURWOKERTO,juli,2017,127.47
KUDUS,juli,2017,135.6
KOTA SURAKARTA,juli,2017,126.01
KOTA SEMARANG,juli,2017,128.24
KOTA TEGAL,juli,2017,126.42
KOTA YOGYAKARTA,juli,2017,127.18
JEMBER,juli,2017,125.87
BANYUWANGI,juli,2017,125.26
SUMENEP,juli,2017,126.16
KOTA KEDIRI,juli,2017,125.92
KOTA MALANG,juli,2017,130.75
KOTA PROBOLINGGO,juli,2017,126.1
KOTA MADIUN,juli,2017,127.76
KOTA SURABAYA,juli,2017,129.76
KOTA TANGERANG,juli,2017,136.45
KOTA CILEGON,juli,2017,136.3
KOTA SERANG,juli,2017,138.48
SINGARAJA,juli,2017,136.59
KOTA DENPASAR,juli,2017,125.72
KOTA MATARAM,juli,2017,127.66
KOTA BIMA,juli,2017,131.89
MAUMERE,juli,2017,122.94
KOTA KUPANG,juli,2017,129.91
KOTA PONTIANAK,juli,2017,139.61
KOTA SINGKAWANG,juli,2017,130.07
SAMPIT,juli,2017,131.62
KOTA PALANGKA RAYA,juli,2017,126.94
TANJUNG,juli,2017,130.11
KOTA BANJARMASIN,juli,2017,130.4
KOTA BALIKPAPAN,juli,2017,134.08
KOTA SAMARINDA,juli,2017,133.25
KOTA TARAKAN,juli,2017,141.45
KOTA MANADO,juli,2017,129.88
KOTA PALU,juli,2017,132.16
BULUKUMBA,juli,2017,135.86
WATAMPONE,juli,2017,126.53
KOTA MAKASSAR,juli,2017,131.15
KOTA PARE-PARE,juli,2017,125.74
KOTA PALOPO,juli,2017,127.47
KOTA KENDARI,juli,2017,128.76
KOTA BAU-BAU,juli,2017,134.83
KOTA GORONTALO,juli,2017,127.44
MAMUJU,juli,2017,129.0
KOTA AMBON,juli,2017,130.75
KOTA TUAL,juli,2017,154.37
KOTA TERNATE,juli,2017,134.56
MANOKWARI,juli,2017,124.94
KOTA SORONG,juli,2017,129.6
MERAUKE,juli,2017,133.53
KOTA JAYAPURA,juli,2017,129.59
KOTA MEULABOH,agustus,2017,128.3
KOTA BANDA ACEH,agustus,2017,123.11
KOTA LHOKSEUMAWE,agustus,2017,125.68
KOTA SIBOLGA,agustus,2017,132.94
KOTA PEMATANG SIANTAR,agustus,2017,134.16
KOTA MEDAN,agustus,2017,133.87
KOTA PADANGSIDIMPUAN,agustus,2017,127.5
KOTA PADANG,agustus,2017,134.25
KOTA BUKITTINGGI,agustus,2017,126.23
TEMBILAHAN,agustus,2017,133.96
KOTA PEKANBARU,agustus,2017,131.26
KOTA DUMAI,agustus,2017,132.13
BUNGO,agustus,2017,128.34
KOTA JAMBI,agustus,2017,127.98
KOTA PALEMBANG,agustus,2017,127.3
KOTA LUBUKLINGGAU,agustus,2017,127.36
KOTA BENGKULU,agustus,2017,138.86
KOTA BANDAR LAMPUNG,agustus,2017,129.95
KOTA METRO,agustus,2017,136.31
TANJUNG PANDAN,agustus,2017,137.94
KOTA PANGKAL PINANG,agustus,2017,134.88
KOTA BATAM,agustus,2017,129.5
KOTA TANJUNG PINANG,agustus,2017,128.73
DKI JAKARTA,agustus,2017,129.88
KOTA BOGOR,agustus,2017,129.66
KOTA SUKABUMI,agustus,2017,129.15
KOTA BANDUNG,agustus,2017,128.07
KOTA CIREBON,agustus,2017,125.61
KOTA BEKASI,agustus,2017,125.8
KOTA DEPOK,agustus,2017,128.55
KOTA TASIKMALAYA,agustus,2017,128.23
CILACAP,agustus,2017,131.79
PURWOKERTO,agustus,2017,126.78
KUDUS,agustus,2017,135.38
KOTA SURAKARTA,agustus,2017,124.72
KOTA SEMARANG,agustus,2017,127.63
KOTA TEGAL,agustus,2017,126.04
KOTA YOGYAKARTA,agustus,2017,126.61
JEMBER,agustus,2017,125.76
BANYUWANGI,agustus,2017,125.12
SUMENEP,agustus,2017,125.85
KOTA KEDIRI,agustus,2017,125.7
KOTA MALANG,agustus,2017,130.01
KOTA PROBOLINGGO,agustus,2017,125.86
KOTA MADIUN,agustus,2017,127.55
KOTA SURABAYA,agustus,2017,129.51
KOTA TANGERANG,agustus,2017,136.35
KOTA CILEGON,agustus,2017,136.58
KOTA SERANG,agustus,2017,138.64
SINGARAJA,agustus,2017,137.26
KOTA DENPASAR,agustus,2017,126.05
KOTA MATARAM,agustus,2017,127.17
KOTA BIMA,agustus,2017,132.22
MAUMERE,agustus,2017,123.09
KOTA KUPANG,agustus,2017,129.12
KOTA PONTIANAK,agustus,2017,139.8
KOTA SINGKAWANG,agustus,2017,130.31
SAMPIT,agustus,2017,130.19
KOTA PALANGKA RAYA,agustus,2017,127.09
TANJUNG,agustus,2017,129.73
KOTA BANJARMASIN,agustus,2017,130.44
KOTA BALIKPAPAN,agustus,2017,133.25
KOTA SAMARINDA,agustus,2017,133.21
KOTA TARAKAN,agustus,2017,140.32
KOTA MANADO,agustus,2017,129.61
KOTA PALU,agustus,2017,132.23
BULUKUMBA,agustus,2017,136.39
WATAMPONE,agustus,2017,126.91
KOTA MAKASSAR,agustus,2017,130.71
KOTA PARE-PARE,agustus,2017,125.32
KOTA PALOPO,agustus,2017,127.53
KOTA KENDARI,agustus,2017,126.86
KOTA BAU-BAU,agustus,2017,132.46
KOTA GORONTALO,agustus,2017,126.2
MAMUJU,agustus,2017,129.54
KOTA AMBON,agustus,2017,128.03
KOTA TUAL,agustus,2017,151.21
KOTA TERNATE,agustus,2017,132.53
MANOKWARI,agustus,2017,123.32
KOTA SORONG,agustus,2017,129.08
MERAUKE,agustus,2017,132.36
KOTA JAYAPURA,agustus,2017,129.87
KOTA MEULABOH,september,2017,128.78
KOTA BANDA ACEH,september,2017,123.87
KOTA LHOKSEUMAWE,september,2017,125.88
KOTA SIBOLGA,september,2017,134.17
KOTA PEMATANG SIANTAR,september,2017,134.9
KOTA MEDAN,september,2017,135.31
KOTA PADANGSIDIMPUAN,september,2017,128.01
KOTA PADANG,september,2017,134.43
KOTA BUKITTINGGI,september,2017,126.62
TEMBILAHAN,september,2017,133.95
KOTA PEKANBARU,september,2017,131.65
KOTA DUMAI,september,2017,132.19
BUNGO,september,2017,127.98
KOTA JAMBI,september,2017,127.54
KOTA PALEMBANG,september,2017,127.19
KOTA LUBUKLINGGAU,september,2017,126.79
KOTA BENGKULU,september,2017,138.8
KOTA BANDAR LAMPUNG,september,2017,130.28
KOTA METRO,september,2017,136.45
TANJUNG PANDAN,september,2017,136.74
KOTA PANGKAL PINANG,september,2017,135.08
KOTA BATAM,september,2017,130.18
KOTA TANJUNG PINANG,september,2017,129.16
DKI JAKARTA,september,2017,129.94
KOTA BOGOR,september,2017,130.43
KOTA SUKABUMI,september,2017,129.13
KOTA BANDUNG,september,2017,128.21
KOTA CIREBON,september,2017,125.44
KOTA BEKASI,september,2017,126.13
KOTA DEPOK,september,2017,128.56
KOTA TASIKMALAYA,september,2017,128.54
CILACAP,september,2017,132.12
PURWOKERTO,september,2017,126.71
KUDUS,september,2017,135.51
KOTA SURAKARTA,september,2017,124.64
KOTA SEMARANG,september,2017,128.07
KOTA TEGAL,september,2017,126.19
KOTA YOGYAKARTA,september,2017,126.78
JEMBER,september,2017,125.83
BANYUWANGI,september,2017,125.1
SUMENEP,september,2017,125.89
KOTA KEDIRI,september,2017,126.09
KOTA MALANG,september,2017,130.07
KOTA PROBOLINGGO,september,2017,126.0
KOTA MADIUN,september,2017,127.7
KOTA SURABAYA,september,2017,129.85
KOTA TANGERANG,september,2017,136.78
KOTA CILEGON,september,2017,136.74
KOTA SERANG,september,2017,138.7
SINGARAJA,september,2017,136.19
KOTA DENPASAR,september,2017,125.64
KOTA MATARAM,september,2017,127.42
KOTA BIMA,september,2017,131.46
MAUMERE,september,2017,123.82
KOTA KUPANG,september,2017,129.55
KOTA PONTIANAK,september,2017,140.14
KOTA SINGKAWANG,september,2017,131.24
SAMPIT,september,2017,129.82
KOTA PALANGKA RAYA,september,2017,126.78
TANJUNG,september,2017,128.92
KOTA BANJARMASIN,september,2017,130.58
KOTA BALIKPAPAN,september,2017,133.51
KOTA SAMARINDA,september,2017,132.99
KOTA TARAKAN,september,2017,139.98
KOTA MANADO,september,2017,128.26
KOTA PALU,september,2017,132.06
BULUKUMBA,september,2017,136.31
WATAMPONE,september,2017,126.73
KOTA MAKASSAR,september,2017,130.61
KOTA PARE-PARE,september,2017,125.44
KOTA PALOPO,september,2017,127.48
KOTA KENDARI,september,2017,125.89
KOTA BAU-BAU,september,2017,132.65
KOTA GORONTALO,september,2017,126.32
MAMUJU,september,2017,129.55
KOTA AMBON,september,2017,127.74
KOTA TUAL,september,2017,153.62
KOTA TERNATE,september,2017,131.86
MANOKWARI,september,2017,124.67
KOTA SORONG,september,2017,128.93
MERAUKE,september,2017,131.51
KOTA JAYAPURA,september,2017,129.04
KOTA MEULABOH,oktober,2017,129.14
KOTA BANDA ACEH,oktober,2017,124.08
KOTA LHOKSEUMAWE,oktober,2017,126.0
KOTA SIBOLGA,oktober,2017,134.58
KOTA PEMATANG SIANTAR,oktober,2017,135.1
KOTA MEDAN,oktober,2017,135.63
KOTA PADANGSIDIMPUAN,oktober,2017,128.21
KOTA PADANG,oktober,2017,134.69
KOTA BUKITTINGGI,oktober,2017,127.14
TEMBILAHAN,oktober,2017,134.07
KOTA PEKANBARU,oktober,2017,132.09
KOTA DUMAI,oktober,2017,132.29
BUNGO,oktober,2017,128.69
KOTA JAMBI,oktober,2017,127.61
KOTA PALEMBANG,oktober,2017,127.29
KOTA LUBUKLINGGAU,oktober,2017,126.87
KOTA BENGKULU,oktober,2017,138.63
KOTA BANDAR LAMPUNG,oktober,2017,130.42
KOTA METRO,oktober,2017,136.77
TANJUNG PANDAN,oktober,2017,137.14
KOTA PANGKAL PINANG,oktober,2017,134.99
KOTA BATAM,oktober,2017,131.12
KOTA TANJUNG PINANG,oktober,2017,129.13
DKI JAKARTA,oktober,2017,130.02
KOTA BOGOR,oktober,2017,130.77
KOTA SUKABUMI,oktober,2017,129.23
KOTA BANDUNG,oktober,2017,128.17
KOTA CIREBON,oktober,2017,125.53
KOTA BEKASI,oktober,2017,126.22
KOTA DEPOK,oktober,2017,128.31
KOTA TASIKMALAYA,oktober,2017,128.44
CILACAP,oktober,2017,132.15
PURWOKERTO,oktober,2017,126.83
KUDUS,oktober,2017,135.39
KOTA SURAKARTA,oktober,2017,124.65
KOTA SEMARANG,oktober,2017,127.88
KOTA TEGAL,oktober,2017,126.46
KOTA YOGYAKARTA,oktober,2017,126.98
JEMBER,oktober,2017,125.62
BANYUWANGI,oktober,2017,125.21
SUMENEP,oktober,2017,125.93
KOTA KEDIRI,oktober,2017,125.94
KOTA MALANG,oktober,2017,130.1
KOTA PROBOLINGGO,oktober,2017,125.79
KOTA MADIUN,oktober,2017,127.88
KOTA SURABAYA,oktober,2017,129.92
KOTA TANGERANG,oktober,2017,136.7
KOTA CILEGON,oktober,2017,136.75
KOTA SERANG,oktober,2017,138.91
SINGARAJA,oktober,2017,135.67
KOTA DENPASAR,oktober,2017,125.58
KOTA MATARAM,oktober,2017,127.52
KOTA BIMA,oktober,2017,131.48
MAUMERE,oktober,2017,123.34
KOTA KUPANG,oktober,2017,128.9
KOTA PONTIANAK,oktober,2017,139.66
KOTA SINGKAWANG,oktober,2017,131.46
SAMPIT,oktober,2017,129.99
KOTA PALANGKA RAYA,oktober,2017,126.2
TANJUNG,oktober,2017,127.96
KOTA BANJARMASIN,oktober,2017,130.06
KOTA BALIKPAPAN,oktober,2017,133.21
KOTA SAMARINDA,oktober,2017,132.77
KOTA TARAKAN,oktober,2017,139.42
KOTA MANADO,oktober,2017,128.18
KOTA PALU,oktober,2017,130.33
BULUKUMBA,oktober,2017,135.64
WATAMPONE,oktober,2017,126.09
KOTA MAKASSAR,oktober,2017,130.24
KOTA PARE-PARE,oktober,2017,124.69
KOTA PALOPO,oktober,2017,127.47
KOTA KENDARI,oktober,2017,124.87
KOTA BAU-BAU,oktober,2017,131.22
KOTA GORONTALO,oktober,2017,125.87
MAMUJU,oktober,2017,128.93
KOTA AMBON,oktober,2017,126.11
KOTA TUAL,oktober,2017,155.24
KOTA TERNATE,oktober,2017,132.55
MANOKWARI,oktober,2017,124.22
KOTA SORONG,oktober,2017,128.54
MERAUKE,oktober,2017,132.13
KOTA JAYAPURA,oktober,2017,128.92
KOTA MEULABOH,november,2017,130.28
KOTA BANDA ACEH,november,2017,124.45
KOTA LHOKSEUMAWE,november,2017,126.39
KOTA SIBOLGA,november,2017,136.07
KOTA PEMATANG SIANTAR,november,2017,135.53
KOTA MEDAN,november,2017,136.17
KOTA PADANGSIDIMPUAN,november,2017,129.03
KOTA PADANG,november,2017,135.33
KOTA BUKITTINGGI,november,2017,127.55
TEMBILAHAN,november,2017,134.76
KOTA PEKANBARU,november,2017,132.52
KOTA DUMAI,november,2017,133.11
BUNGO,november,2017,129.23
KOTA JAMBI,november,2017,128.67
KOTA PALEMBANG,november,2017,127.73
KOTA LUBUKLINGGAU,november,2017,127.76
KOTA BENGKULU,november,2017,138.87
KOTA BANDAR LAMPUNG,november,2017,130.7
KOTA METRO,november,2017,136.88
TANJUNG PANDAN,november,2017,137.5
KOTA PANGKAL PINANG,november,2017,135.15
KOTA BATAM,november,2017,131.26
KOTA TANJUNG PINANG,november,2017,129.18
DKI JAKARTA,november,2017,130.12
KOTA BOGOR,november,2017,131.3
KOTA SUKABUMI,november,2017,129.47
KOTA BANDUNG,november,2017,128.67
KOTA CIREBON,november,2017,125.73
KOTA BEKASI,november,2017,126.24
KOTA DEPOK,november,2017,128.46
KOTA TASIKMALAYA,november,2017,128.61
CILACAP,november,2017,132.66
PURWOKERTO,november,2017,127.33
KUDUS,november,2017,135.86
KOTA SURAKARTA,november,2017,124.84
KOTA SEMARANG,november,2017,128.26
KOTA TEGAL,november,2017,126.81
KOTA YOGYAKARTA,november,2017,127.24
JEMBER,november,2017,126.05
BANYUWANGI,november,2017,125.62
SUMENEP,november,2017,126.65
KOTA KEDIRI,november,2017,126.23
KOTA MALANG,november,2017,130.45
KOTA PROBOLINGGO,november,2017,126.13
KOTA MADIUN,november,2017,128.01
KOTA SURABAYA,november,2017,130.16
KOTA TANGERANG,november,2017,137.19
KOTA CILEGON,november,2017,137.22
KOTA SERANG,november,2017,139.31
SINGARAJA,november,2017,138.11
KOTA DENPASAR,november,2017,125.82
KOTA MATARAM,november,2017,127.85
KOTA BIMA,november,2017,132.55
MAUMERE,november,2017,123.46
KOTA KUPANG,november,2017,129.96
KOTA PONTIANAK,november,2017,139.31
KOTA SINGKAWANG,november,2017,130.99
SAMPIT,november,2017,130.37
KOTA PALANGKA RAYA,november,2017,126.34
TANJUNG,november,2017,128.5
KOTA BANJARMASIN,november,2017,130.13
KOTA BALIKPAPAN,november,2017,132.94
KOTA SAMARINDA,november,2017,132.61
KOTA TARAKAN,november,2017,139.17
KOTA MANADO,november,2017,128.06
KOTA PALU,november,2017,130.15
BULUKUMBA,november,2017,135.9
WATAMPONE,november,2017,126.14
KOTA MAKASSAR,november,2017,130.67
KOTA PARE-PARE,november,2017,124.89
KOTA PALOPO,november,2017,127.49
KOTA KENDARI,november,2017,124.44
KOTA BAU-BAU,november,2017,131.76
KOTA GORONTALO,november,2017,126.08
MAMUJU,november,2017,129.51
KOTA AMBON,november,2017,125.37
KOTA TUAL,november,2017,150.99
KOTA TERNATE,november,2017,131.15
MANOKWARI,november,2017,124.2
KOTA SORONG,november,2017,128.3
MERAUKE,november,2017,132.49
KOTA JAYAPURA,november,2017,128.81
KOTA MEULABOH,desember,2017,131.82
KOTA BANDA ACEH,desember,2017,125.77
KOTA LHOKSEUMAWE,desember,2017,128.53
KOTA SIBOLGA,desember,2017,136.59
KOTA PEMATANG SIANTAR,desember,2017,136.16
KOTA MEDAN,desember,2017,137.16
KOTA PADANGSIDIMPUAN,desember,2017,130.15
KOTA PADANG,desember,2017,136.3
KOTA BUKITTINGGI,desember,2017,128.02
TEMBILAHAN,desember,2017,135.43
KOTA PEKANBARU,desember,2017,133.16
KOTA DUMAI,desember,2017,133.82
BUNGO,desember,2017,129.64
KOTA JAMBI,desember,2017,130.62
KOTA PALEMBANG,desember,2017,128.52
KOTA LUBUKLINGGAU,desember,2017,128.69
KOTA BENGKULU,desember,2017,139.84
KOTA BANDAR LAMPUNG,desember,2017,131.31
KOTA METRO,desember,2017,137.19
TANJUNG PANDAN,desember,2017,139.56
KOTA PANGKAL PINANG,desember,2017,136.95
KOTA BATAM,desember,2017,132.2
KOTA TANJUNG PINANG,desember,2017,130.26
DKI JAKARTA,desember,2017,130.97
KOTA BOGOR,desember,2017,131.86
KOTA SUKABUMI,desember,2017,130.22
KOTA BANDUNG,desember,2017,129.61
KOTA CIREBON,desember,2017,126.44
KOTA BEKASI,desember,2017,126.77
KOTA DEPOK,desember,2017,129.24
KOTA TASIKMALAYA,desember,2017,129.26
CILACAP,desember,2017,133.45
PURWOKERTO,desember,2017,128.05
KUDUS,desember,2017,136.67
KOTA SURAKARTA,desember,2017,126.21
KOTA SEMARANG,desember,2017,129.13
KOTA TEGAL,desember,2017,127.43
KOTA YOGYAKARTA,desember,2017,128.39
JEMBER,desember,2017,126.88
BANYUWANGI,desember,2017,126.38
SUMENEP,desember,2017,127.19
KOTA KEDIRI,desember,2017,126.77
KOTA MALANG,desember,2017,131.09
KOTA PROBOLINGGO,desember,2017,127.0
KOTA MADIUN,desember,2017,128.61
KOTA SURABAYA,desember,2017,131.26
KOTA TANGERANG,desember,2017,138.29
KOTA CILEGON,desember,2017,137.85
KOTA SERANG,desember,2017,139.9
SINGARAJA,desember,2017,139.66
KOTA DENPASAR,desember,2017,127.17
KOTA MATARAM,desember,2017,128.75
KOTA BIMA,desember,2017,134.38
MAUMERE,desember,2017,123.93
KOTA KUPANG,desember,2017,131.71
KOTA PONTIANAK,desember,2017,140.0
KOTA SINGKAWANG,desember,2017,132.11
SAMPIT,desember,2017,131.17
KOTA PALANGKA RAYA,desember,2017,127.19
TANJUNG,desember,2017,130.53
KOTA BANJARMASIN,desember,2017,131.11
KOTA BALIKPAPAN,desember,2017,134.81
KOTA SAMARINDA,desember,2017,133.58
KOTA TARAKAN,desember,2017,140.38
KOTA MANADO,desember,2017,128.71
KOTA PALU,desember,2017,132.59
BULUKUMBA,desember,2017,136.31
WATAMPONE,desember,2017,126.93
KOTA MAKASSAR,desember,2017,132.1
KOTA PARE-PARE,desember,2017,126.28
KOTA PALOPO,desember,2017,128.67
KOTA KENDARI,desember,2017,125.28
KOTA BAU-BAU,desember,2017,132.74
KOTA GORONTALO,desember,2017,127.07
MAMUJU,desember,2017,130.28
KOTA AMBON,desember,2017,125.79
KOTA TUAL,desember,2017,153.31
KOTA TERNATE,desember,2017,132.84
MANOKWARI,desember,2017,124.53
KOTA SORONG,desember,2017,128.53
MERAUKE,desember,2017,133.77
KOTA JAYAPURA,desember,2017,131.75
KOTA MEULABOH,januari,2018,131.63
KOTA BANDA ACEH,januari,2018,125.35
KOTA LHOKSEUMAWE,januari,2018,128.94
KOTA SIBOLGA,januari,2018,138.34
KOTA PEMATANG SIANTAR,januari,2018,136.89
KOTA MEDAN,januari,2018,138.14
KOTA PADANGSIDIMPUAN,januari,2018,130.51
KOTA PADANG,januari,2018,136.88
KOTA BUKITTINGGI,januari,2018,128.98
TEMBILAHAN,januari,2018,136.38
KOTA PEKANBARU,januari,2018,133.95
KOTA DUMAI,januari,2018,134.3
BUNGO,januari,2018,129.96
KOTA JAMBI,januari,2018,131.81
KOTA PALEMBANG,januari,2018,129.29
KOTA LUBUKLINGGAU,januari,2018,129.82
KOTA BENGKULU,januari,2018,141.22
KOTA BANDAR LAMPUNG,januari,2018,133.17
KOTA METRO,januari,2018,137.85
TANJUNG PANDAN,januari,2018,140.17
KOTA PANGKAL PINANG,januari,2018,138.69
KOTA BATAM,januari,2018,133.51
KOTA TANJUNG PINANG,januari,2018,130.49
DKI JAKARTA,januari,2018,131.53
KOTA BOGOR,januari,2018,132.75
KOTA SUKABUMI,januari,2018,131.25
KOTA BANDUNG,januari,2018,130.68
KOTA CIREBON,januari,2018,127.72
KOTA BEKASI,januari,2018,127.96
KOTA DEPOK,januari,2018,130.12
KOTA TASIKMALAYA,januari,2018,130.55
CILACAP,januari,2018,135.22
PURWOKERTO,januari,2018,129.7
KUDUS,januari,2018,138.03
KOTA SURAKARTA,januari,2018,126.91
KOTA SEMARANG,januari,2018,130.17
KOTA TEGAL,januari,2018,128.9
KOTA YOGYAKARTA,januari,2018,129.1
JEMBER,januari,2018,127.59
BANYUWANGI,januari,2018,127.26
SUMENEP,januari,2018,128.01
KOTA KEDIRI,januari,2018,126.95
KOTA MALANG,januari,2018,132.0
KOTA PROBOLINGGO,januari,2018,127.37
KOTA MADIUN,januari,2018,129.41
KOTA SURABAYA,januari,2018,132.09
KOTA TANGERANG,januari,2018,138.34
KOTA CILEGON,januari,2018,138.42
KOTA SERANG,januari,2018,141.17
SINGARAJA,januari,2018,140.86
KOTA DENPASAR,januari,2018,128.37
KOTA MATARAM,januari,2018,129.49
KOTA BIMA,januari,2018,134.5
MAUMERE,januari,2018,124.14
KOTA KUPANG,januari,2018,133.1
KOTA PONTIANAK,januari,2018,140.4
KOTA SINGKAWANG,januari,2018,133.84
SAMPIT,januari,2018,132.08
KOTA PALANGKA RAYA,januari,2018,127.59
TANJUNG,januari,2018,131.04
KOTA BANJARMASIN,januari,2018,131.49
KOTA BALIKPAPAN,januari,2018,135.06
KOTA SAMARINDA,januari,2018,134.15
KOTA TARAKAN,januari,2018,141.07
KOTA MANADO,januari,2018,129.34
KOTA PALU,januari,2018,133.5
BULUKUMBA,januari,2018,138.1
WATAMPONE,januari,2018,128.55
KOTA MAKASSAR,januari,2018,132.99
KOTA PARE-PARE,januari,2018,128.02
KOTA PALOPO,januari,2018,130.28
KOTA KENDARI,januari,2018,126.02
KOTA BAU-BAU,januari,2018,133.67
KOTA GORONTALO,januari,2018,127.93
MAMUJU,januari,2018,130.93
KOTA AMBON,januari,2018,126.58
KOTA TUAL,januari,2018,153.54
KOTA TERNATE,januari,2018,133.71
MANOKWARI,januari,2018,125.65
KOTA SORONG,januari,2018,129.17
MERAUKE,januari,2018,134.91
KOTA JAYAPURA,januari,2018,130.28
KOTA MEULABOH,februari,2018,131.3
KOTA BANDA ACEH,februari,2018,125.09
KOTA LHOKSEUMAWE,februari,2018,128.26
KOTA SIBOLGA,februari,2018,137.65
KOTA PEMATANG SIANTAR,februari,2018,136.1
KOTA MEDAN,februari,2018,136.82
KOTA PADANGSIDIMPUAN,februari,2018,129.75
KOTA PADANG,februari,2018,136.76
KOTA BUKITTINGGI,februari,2018,128.69
TEMBILAHAN,februari,2018,135.87
KOTA PEKANBARU,februari,2018,133.59
KOTA DUMAI,februari,2018,133.98
BUNGO,februari,2018,129.79
KOTA JAMBI,februari,2018,130.71
KOTA PALEMBANG,februari,2018,129.21
KOTA LUBUKLINGGAU,februari,2018,129.79
KOTA BENGKULU,februari,2018,140.8
KOTA BANDAR LAMPUNG,februari,2018,133.25
KOTA METRO,februari,2018,138.11
TANJUNG PANDAN,februari,2018,139.77
KOTA PANGKAL PINANG,februari,2018,137.54
KOTA BATAM,februari,2018,133.43
KOTA TANJUNG PINANG,februari,2018,130.68
DKI JAKARTA,februari,2018,132.02
KOTA BOGOR,februari,2018,133.21
KOTA SUKABUMI,februari,2018,131.53
KOTA BANDUNG,februari,2018,130.97
KOTA CIREBON,februari,2018,128.48
KOTA BEKASI,februari,2018,128.72
KOTA DEPOK,februari,2018,130.5
KOTA TASIKMALAYA,februari,2018,130.83
