City,Month,Year,Inflation,CPI
KOTA DENPASAR,desember,2014,1.99,116.44
KOTA MATARAM,desember,2014,2.27,117.47
KOTA BIMA,desember,2014,1.93,120.28
MAUMERE,desember,2014,2.22,113.2
KOTA KUPANG,desember,2014,3.58,120.06
KOTA PONTIANAK,desember,2014,2.82,122.22
KOTA SINGKAWANG,desember,2014,2.33,117.67
SAMPIT,desember,2014,2.01,117.23
KOTA PALANGKA RAYA,desember,2014,1.69,116.16
TANJUNG,desember,2014,2.38,116.93
KOTA BANJARMASIN,desember,2014,1.63,115.97
KOTA BALIKPAPAN,desember,2014,2.31,118.92
KOTA SAMARINDA,desember,2014,2.52,120.19
KOTA TARAKAN,desember,2014,2.49,126.63
KOTA MANADO,desember,2014,3.83,118.61
KOTA PALU,desember,2014,2.86,120.21
BULUKUMBA,desember,2014,2.73,125.61
WATAMPONE,desember,2014,2.43,117.35
KOTA MAKASSAR,desember,2014,2.69,116.5
KOTA PARE-PARE,desember,2014,3.75,117.71
KOTA PALOPO,desember,2014,2.78,116.54
KOTA KENDARI,desember,2014,3.27,116.16
KOTA BAU-BAU,desember,2014,3.34,121.89
KOTA GORONTALO,desember,2014,4.12,115.26
MAMUJU,desember,2014,2.45,116.85
KOTA AMBON,desember,2014,1.85,115.04
KOTA TUAL,desember,2014,1.43,125.34
KOTA TERNATE,desember,2014,3.11,122.3
MANOKWARI,desember,2014,1.76,112.58
KOTA SORONG,desember,2014,1.74,116.04
MERAUKE,desember,2014,4.53,123.9
KOTA JAYAPURA,desember,2014,4.26,120.2
KOTA MEULABOH,januari,2015,-0.12,120.41
KOTA BANDA ACEH,januari,2015,0.1,114.95
KOTA LHOKSEUMAWE,januari,2015,0.44,116
KOTA SIBOLGA,januari,2015,0.61,120.13
KOTA PEMATANG SIANTAR,januari,2015,-0.61,121.23
KOTA MEDAN,januari,2015,-0.35,120.27
KOTA PADANGSIDIMPUAN,januari,2015,-0.3,117.9
KOTA PADANG,januari,2015,-1.98,123.54
KOTA BUKITTINGGI,januari,2015,-0.39,117.76
TEMBILAHAN,januari,2015,-0.19,123.83
KOTA PEKANBARU,januari,2015,-0.69,118.73
KOTA DUMAI,januari,2015,-0.37,119.16
BUNGO,januari,2015,-0.53,118.43
KOTA JAMBI,januari,2015,-0.89,118.97
KOTA PALEMBANG,januari,2015,-1.15,115.61
KOTA LUBUKLINGGAU,januari,2015,-1.12,115.17
KOTA BENGKULU,januari,2015,-0.82,123.53
KOTA BANDAR LAMPUNG,januari,2015,-0.63,117.65
KOTA METRO,januari,2015,-0.17,126.67
TANJUNG PANDAN,januari,2015,1.39,128.58
KOTA PANGKAL PINANG,januari,2015,0.95,119.38
KOTA BATAM,januari,2015,-0.41,116.53
KOTA TANJUNG PINANG,januari,2015,0.19,119.56
DKI JAKARTA,januari,2015,-0.41,118.92
KOTA BOGOR,januari,2015,-1.22,117.05
KOTA SUKABUMI,januari,2015,-0.41,118.85
KOTA BANDUNG,januari,2015,-0.05,117.05
KOTA CIREBON,januari,2015,-0.13,116.96
KOTA BEKASI,januari,2015,-0.17,117.29
KOTA DEPOK,januari,2015,-0.71,118.13
KOTA TASIKMALAYA,januari,2015,-0.3,116.62
CILACAP,januari,2015,-0.26,120.87
PURWOKERTO,januari,2015,-0.13,117.21
KUDUS,januari,2015,-0.36,123.71
KOTA SURAKARTA,januari,2015,-0.2,116.61
KOTA SEMARANG,januari,2015,-0.48,118.16
KOTA TEGAL,januari,2015,-0.1,114.62
KOTA YOGYAKARTA,januari,2015,0.13,116.99
JEMBER,januari,2015,-0.24,117.24
BANYUWANGI,januari,2015,0.08,117.77
SUMENEP,januari,2015,-0.27,116.98
KOTA KEDIRI,januari,2015,-0.19,118.73
KOTA MALANG,januari,2015,0.04,119.21
KOTA PROBOLINGGO,januari,2015,-0.2,118.48
KOTA MADIUN,januari,2015,-0.05,116.77
KOTA SURABAYA,januari,2015,0.41,118.29
KOTA TANGERANG,januari,2015,-0.46,124.25
KOTA CILEGON,januari,2015,0.18,121.14
KOTA SERANG,januari,2015,-0.24,122.78
SINGARAJA,januari,2015,-0.61,124.71
KOTA DENPASAR,januari,2015,-0.08,116.35
KOTA MATARAM,januari,2015,0.45,118
KOTA BIMA,januari,2015,0.58,120.98
MAUMERE,januari,2015,0.51,113.78
KOTA KUPANG,januari,2015,0.62,120.81
KOTA PONTIANAK,januari,2015,1.19,123.67
KOTA SINGKAWANG,januari,2015,0.9,118.73
SAMPIT,januari,2015,0.61,117.94
KOTA PALANGKA RAYA,januari,2015,0.79,117.08
TANJUNG,januari,2015,0.45,117.46
KOTA BANJARMASIN,januari,2015,0.16,116.15
KOTA BALIKPAPAN,januari,2015,1.69,120.93
KOTA SAMARINDA,januari,2015,0.59,120.9
KOTA TARAKAN,januari,2015,0.35,127.07
KOTA MANADO,januari,2015,-0.71,117.77
KOTA PALU,januari,2015,0.12,120.35
BULUKUMBA,januari,2015,-0.11,125.47
WATAMPONE,januari,2015,-1.27,115.86
KOTA MAKASSAR,januari,2015,-0.06,116.43
KOTA PARE-PARE,januari,2015,-0.39,117.25
KOTA PALOPO,januari,2015,-0.31,116.18
KOTA KENDARI,januari,2015,-0.96,115.05
KOTA BAU-BAU,januari,2015,0.32,122.28
KOTA GORONTALO,januari,2015,-1.27,113.8
MAMUJU,januari,2015,0.14,117.01
KOTA AMBON,januari,2015,2.37,117.77
KOTA TUAL,januari,2015,0.99,126.58
KOTA TERNATE,januari,2015,-0.55,121.63
MANOKWARI,januari,2015,-0.11,112.46
KOTA SORONG,januari,2015,0.17,116.24
MERAUKE,januari,2015,1.73,126.04
KOTA JAYAPURA,januari,2015,-0.42,119.69
KOTA MEULABOH,februari,2015,-0.97,119.24
KOTA BANDA ACEH,februari,2015,-0.9,113.91
KOTA LHOKSEUMAWE,februari,2015,-2.07,113.6
KOTA SIBOLGA,februari,2015,-2.04,117.68
KOTA PEMATANG SIANTAR,februari,2015,-1.38,119.56
KOTA MEDAN,februari,2015,-1.36,118.64
KOTA PADANGSIDIMPUAN,februari,2015,-1.4,116.25
KOTA PADANG,februari,2015,-2.07,120.98
KOTA BUKITTINGGI,februari,2015,-2.35,114.99
TEMBILAHAN,februari,2015,-0.95,122.65
KOTA PEKANBARU,februari,2015,-0.6,118.02
KOTA DUMAI,februari,2015,-0.68,118.35
BUNGO,februari,2015,-1.33,116.86
KOTA JAMBI,februari,2015,-1.5,117.19
KOTA PALEMBANG,februari,2015,-0.48,115.05
KOTA LUBUKLINGGAU,februari,2015,-1.12,113.88
KOTA BENGKULU,februari,2015,-1.46,121.73
KOTA BANDAR LAMPUNG,februari,2015,-0.29,117.31
KOTA METRO,februari,2015,-0.96,125.45
TANJUNG PANDAN,februari,2015,-1.94,126.08
KOTA PANGKAL PINANG,februari,2015,-0.89,118.32
KOTA BATAM,februari,2015,-0.51,115.94
KOTA TANJUNG PINANG,februari,2015,-0.43,119.04
DKI JAKARTA,februari,2015,0.24,119.2
KOTA BOGOR,februari,2015,0.14,117.21
KOTA SUKABUMI,februari,2015,0.09,118.96
KOTA BANDUNG,februari,2015,-0.37,116.62
KOTA CIREBON,februari,2015,-0.44,116.45
KOTA BEKASI,februari,2015,-0.06,117.22
KOTA DEPOK,februari,2015,-0.54,117.49
KOTA TASIKMALAYA,februari,2015,-0.2,116.39
CILACAP,februari,2015,-0.12,120.73
PURWOKERTO,februari,2015,-0.67,116.42
KUDUS,februari,2015,-0.39,123.23
KOTA SURAKARTA,februari,2015,-0.91,115.55
KOTA SEMARANG,februari,2015,-0.67,117.37
KOTA TEGAL,februari,2015,-0.35,114.22
KOTA YOGYAKARTA,februari,2015,-0.4,116.52
JEMBER,februari,2015,-0.54,116.61
BANYUWANGI,februari,2015,-1.02,116.57
SUMENEP,februari,2015,-0.56,116.32
KOTA KEDIRI,februari,2015,-0.83,117.75
KOTA MALANG,februari,2015,-0.57,118.53
KOTA PROBOLINGGO,februari,2015,-0.42,117.98
KOTA MADIUN,februari,2015,-0.51,116.18
KOTA SURABAYA,februari,2015,-0.42,117.79
KOTA TANGERANG,februari,2015,-0.43,123.72
KOTA CILEGON,februari,2015,-1,119.93
KOTA SERANG,februari,2015,-0.94,121.63
SINGARAJA,februari,2015,0.42,125.24
KOTA DENPASAR,februari,2015,-0.14,116.19
KOTA MATARAM,februari,2015,-0.54,117.36
KOTA BIMA,februari,2015,-0.8,120.01
MAUMERE,februari,2015,-0.76,112.91
KOTA KUPANG,februari,2015,-1.36,119.17
KOTA PONTIANAK,februari,2015,0.43,124.2
KOTA SINGKAWANG,februari,2015,0.19,118.96
SAMPIT,februari,2015,-0.7,117.11
KOTA PALANGKA RAYA,februari,2015,-0.7,116.26
TANJUNG,februari,2015,-0.83,116.49
KOTA BANJARMASIN,februari,2015,0.06,116.22
KOTA BALIKPAPAN,februari,2015,0.72,121.8
KOTA SAMARINDA,februari,2015,-0.17,120.7
KOTA TARAKAN,februari,2015,-0.5,126.44
KOTA MANADO,februari,2015,-0.2,117.54
KOTA PALU,februari,2015,-1.84,118.14
BULUKUMBA,februari,2015,-0.98,124.24
WATAMPONE,februari,2015,-0.68,115.07
KOTA MAKASSAR,februari,2015,-0.19,116.21
KOTA PARE-PARE,februari,2015,-0.61,116.54
KOTA PALOPO,februari,2015,-0.17,115.98
KOTA KENDARI,februari,2015,-0.91,114
KOTA BAU-BAU,februari,2015,-0.34,121.87
KOTA GORONTALO,februari,2015,-0.61,113.11
MAMUJU,februari,2015,-1.13,115.69
KOTA AMBON,februari,2015,1.03,118.98
KOTA TUAL,februari,2015,3.2,130.63
KOTA TERNATE,februari,2015,-0.83,120.62
MANOKWARI,februari,2015,0.04,112.5
KOTA SORONG,februari,2015,0.26,116.54
MERAUKE,februari,2015,-0.93,124.87
KOTA JAYAPURA,februari,2015,-0.04,119.64
KOTA MEULABOH,maret,2015,-0.64,118.48
KOTA BANDA ACEH,maret,2015,-0.61,113.22
KOTA LHOKSEUMAWE,maret,2015,-0.5,113.03
KOTA SIBOLGA,maret,2015,-0.32,117.3
KOTA PEMATANG SIANTAR,maret,2015,0.17,119.76
KOTA MEDAN,maret,2015,-0.01,118.63
KOTA PADANGSIDIMPUAN,maret,2015,-0.01,116.24
KOTA PADANG,maret,2015,0.01,120.99
KOTA BUKITTINGGI,maret,2015,-0.17,114.79
TEMBILAHAN,maret,2015,-0.06,122.58
KOTA PEKANBARU,maret,2015,-0.03,117.98
KOTA DUMAI,maret,2015,0.13,118.5
BUNGO,maret,2015,-0.68,116.06
KOTA JAMBI,maret,2015,-0.2,116.95
KOTA PALEMBANG,maret,2015,0.31,115.41
KOTA LUBUKLINGGAU,maret,2015,0.03,113.91
KOTA BENGKULU,maret,2015,0.19,121.96
KOTA BANDAR LAMPUNG,maret,2015,0.48,117.87
KOTA METRO,maret,2015,0.25,125.76
TANJUNG PANDAN,maret,2015,-1.97,123.59
KOTA PANGKAL PINANG,maret,2015,-0.46,117.77
KOTA BATAM,maret,2015,0.25,116.23
KOTA TANJUNG PINANG,maret,2015,-0.21,118.79
DKI JAKARTA,maret,2015,0.19,119.43
KOTA BOGOR,maret,2015,0.75,118.09
KOTA SUKABUMI,maret,2015,0.11,119.09
KOTA BANDUNG,maret,2015,0.61,117.33
KOTA CIREBON,maret,2015,-0.39,116
KOTA BEKASI,maret,2015,-0.37,116.79
KOTA DEPOK,maret,2015,0.26,117.8
KOTA TASIKMALAYA,maret,2015,0.3,116.74
CILACAP,maret,2015,0.01,120.74
PURWOKERTO,maret,2015,0.05,116.48
KUDUS,maret,2015,-0.02,123.21
KOTA SURAKARTA,maret,2015,0.12,115.69
KOTA SEMARANG,maret,2015,0.25,117.66
KOTA TEGAL,maret,2015,0.18,114.42
KOTA YOGYAKARTA,maret,2015,0.15,116.69
JEMBER,maret,2015,0.15,116.79
BANYUWANGI,maret,2015,0.09,116.68
SUMENEP,maret,2015,0.34,116.72
KOTA KEDIRI,maret,2015,0.28,118.08
KOTA MALANG,maret,2015,0.34,118.93
KOTA PROBOLINGGO,maret,2015,0.02,118
KOTA MADIUN,maret,2015,0.27,116.49
KOTA SURABAYA,maret,2015,0.36,118.21
KOTA TANGERANG,maret,2015,0.3,124.09
KOTA CILEGON,maret,2015,0.58,120.63
KOTA SERANG,maret,2015,0.44,122.16
SINGARAJA,maret,2015,0.34,125.66
KOTA DENPASAR,maret,2015,0.14,116.35
KOTA MATARAM,maret,2015,0.43,117.87
KOTA BIMA,maret,2015,-0.22,119.74
MAUMERE,maret,2015,-0.09,112.81
KOTA KUPANG,maret,2015,0.25,119.47
KOTA PONTIANAK,maret,2015,0.19,124.43
KOTA SINGKAWANG,maret,2015,0.17,119.16
SAMPIT,maret,2015,0.27,117.43
KOTA PALANGKA RAYA,maret,2015,-0.25,115.97
TANJUNG,maret,2015,0.38,116.93
KOTA BANJARMASIN,maret,2015,-0.34,115.82
KOTA BALIKPAPAN,maret,2015,-0.71,120.93
KOTA SAMARINDA,maret,2015,-0.24,120.41
KOTA TARAKAN,maret,2015,-0.01,126.43
KOTA MANADO,maret,2015,0.5,118.13
KOTA PALU,maret,2015,-0.68,117.34
BULUKUMBA,maret,2015,0.2,124.49
WATAMPONE,maret,2015,0.83,116.02
KOTA MAKASSAR,maret,2015,0.63,116.94
KOTA PARE-PARE,maret,2015,-1.01,115.36
KOTA PALOPO,maret,2015,0.36,116.4
KOTA KENDARI,maret,2015,0.57,114.65
KOTA BAU-BAU,maret,2015,-0.39,121.39
KOTA GORONTALO,maret,2015,0.75,113.96
MAMUJU,maret,2015,0.44,116.2
KOTA AMBON,maret,2015,0.44,119.5
KOTA TUAL,maret,2015,0.15,130.83
KOTA TERNATE,maret,2015,0.35,121.04
MANOKWARI,maret,2015,0.84,113.44
KOTA SORONG,maret,2015,0.27,116.85
MERAUKE,maret,2015,-1.03,123.59
KOTA JAYAPURA,maret,2015,0.71,120.49
KOTA MEULABOH,april,2015,0.08,118.58
KOTA BANDA ACEH,april,2015,0.08,113.31
KOTA LHOKSEUMAWE,april,2015,0.79,113.92
KOTA SIBOLGA,april,2015,0.58,117.98
KOTA PEMATANG SIANTAR,april,2015,0.56,120.43
KOTA MEDAN,april,2015,0.96,119.77
KOTA PADANGSIDIMPUAN,april,2015,0.5,116.82
KOTA PADANG,april,2015,0.56,121.67
KOTA BUKITTINGGI,april,2015,0.77,115.67
TEMBILAHAN,april,2015,0.62,123.34
KOTA PEKANBARU,april,2015,0.81,118.93
KOTA DUMAI,april,2015,0.38,118.95
BUNGO,april,2015,0.09,116.17
KOTA JAMBI,april,2015,0.3,117.3
KOTA PALEMBANG,april,2015,0.48,115.96
KOTA LUBUKLINGGAU,april,2015,0.99,115.04
KOTA BENGKULU,april,2015,0.55,122.63
KOTA BANDAR LAMPUNG,april,2015,0.76,118.77
KOTA METRO,april,2015,0.11,125.9
TANJUNG PANDAN,april,2015,0.32,123.99
KOTA PANGKAL PINANG,april,2015,0.87,118.79
KOTA BATAM,april,2015,0.46,116.76
KOTA TANJUNG PINANG,april,2015,0.63,119.54
DKI JAKARTA,april,2015,0.27,119.75
KOTA BOGOR,april,2015,0.71,118.93
KOTA SUKABUMI,april,2015,-0.03,119.06
KOTA BANDUNG,april,2015,0.43,117.84
KOTA CIREBON,april,2015,0.4,116.46
KOTA BEKASI,april,2015,0.1,116.91
KOTA DEPOK,april,2015,-0.2,117.56
KOTA TASIKMALAYA,april,2015,0.29,117.08
CILACAP,april,2015,0.02,120.76
PURWOKERTO,april,2015,0.15,116.66
KUDUS,april,2015,0.21,123.47
KOTA SURAKARTA,april,2015,0.35,116.1
KOTA SEMARANG,april,2015,0.17,117.86
KOTA TEGAL,april,2015,-0.1,114.3
KOTA YOGYAKARTA,april,2015,0.38,117.13
JEMBER,april,2015,0.17,116.99
BANYUWANGI,april,2015,0.36,117.1
SUMENEP,april,2015,0.05,116.78
KOTA KEDIRI,april,2015,0.31,118.45
KOTA MALANG,april,2015,0.49,119.51
KOTA PROBOLINGGO,april,2015,0.36,118.43
KOTA MADIUN,april,2015,0.39,116.95
KOTA SURABAYA,april,2015,0.41,118.69
KOTA TANGERANG,april,2015,0.73,125
KOTA CILEGON,april,2015,0.33,121.03
KOTA SERANG,april,2015,0.94,123.31
SINGARAJA,april,2015,0.64,126.46
KOTA DENPASAR,april,2015,0.4,116.81
KOTA MATARAM,april,2015,-0.2,117.63
KOTA BIMA,april,2015,1.09,121.04
MAUMERE,april,2015,0.43,113.29
KOTA KUPANG,april,2015,0.18,119.69
KOTA PONTIANAK,april,2015,0.55,125.11
KOTA SINGKAWANG,april,2015,0.08,119.25
SAMPIT,april,2015,0.52,118.04
KOTA PALANGKA RAYA,april,2015,0.08,116.06
TANJUNG,april,2015,0.4,117.4
KOTA BANJARMASIN,april,2015,0.38,116.26
KOTA BALIKPAPAN,april,2015,-0.32,120.54
KOTA SAMARINDA,april,2015,0.24,120.7
KOTA TARAKAN,april,2015,0.21,126.7
KOTA MANADO,april,2015,0.06,118.2
KOTA PALU,april,2015,0.37,117.78
BULUKUMBA,april,2015,-0.06,124.42
WATAMPONE,april,2015,-0.39,115.57
KOTA MAKASSAR,april,2015,0.38,117.38
KOTA PARE-PARE,april,2015,0.45,115.88
KOTA PALOPO,april,2015,0.43,116.9
KOTA KENDARI,april,2015,-0.03,114.62
KOTA BAU-BAU,april,2015,0.72,122.26
KOTA GORONTALO,april,2015,0.15,114.13
MAMUJU,april,2015,0.09,116.31
KOTA AMBON,april,2015,0.33,119.9
KOTA TUAL,april,2015,1.31,132.54
KOTA TERNATE,april,2015,0.62,121.79
MANOKWARI,april,2015,-0.69,112.66
KOTA SORONG,april,2015,0.33,117.24
MERAUKE,april,2015,0.11,123.73
KOTA JAYAPURA,april,2015,-0.09,120.38
KOTA MEULABOH,mei,2015,0.67,119.37
KOTA BANDA ACEH,mei,2015,0.51,113.89
KOTA LHOKSEUMAWE,mei,2015,0.37,114.34
KOTA SIBOLGA,mei,2015,1.57,119.83
KOTA PEMATANG SIANTAR,mei,2015,1.11,121.77
KOTA MEDAN,mei,2015,1.01,120.98
KOTA PADANGSIDIMPUAN,mei,2015,0.62,117.55
KOTA PADANG,mei,2015,0.65,122.46
KOTA BUKITTINGGI,mei,2015,0.82,116.62
TEMBILAHAN,mei,2015,0.87,124.41
KOTA PEKANBARU,mei,2015,0.41,119.42
KOTA DUMAI,mei,2015,0.98,120.12
BUNGO,mei,2015,0.34,116.57
KOTA JAMBI,mei,2015,1.18,118.69
KOTA PALEMBANG,mei,2015,0.56,116.61
KOTA LUBUKLINGGAU,mei,2015,0.5,115.62
KOTA BENGKULU,mei,2015,0.38,123.09
KOTA BANDAR LAMPUNG,mei,2015,0.66,119.55
KOTA METRO,mei,2015,0.82,126.93
TANJUNG PANDAN,mei,2015,0.85,125.05
KOTA PANGKAL PINANG,mei,2015,-0.61,118.06
KOTA BATAM,mei,2015,0.77,117.66
KOTA TANJUNG PINANG,mei,2015,0.44,120.06
DKI JAKARTA,mei,2015,0.34,120.16
KOTA BOGOR,mei,2015,0.38,119.38
KOTA SUKABUMI,mei,2015,0.47,119.62
KOTA BANDUNG,mei,2015,0.28,118.17
KOTA CIREBON,mei,2015,0.68,117.25
KOTA BEKASI,mei,2015,0.4,117.38
KOTA DEPOK,mei,2015,0.65,118.32
KOTA TASIKMALAYA,mei,2015,0.21,117.33
CILACAP,mei,2015,0.47,121.33
PURWOKERTO,mei,2015,0.47,117.21
KUDUS,mei,2015,0.45,124.03
KOTA SURAKARTA,mei,2015,0.37,116.53
KOTA SEMARANG,mei,2015,0.54,118.5
KOTA TEGAL,mei,2015,0.74,115.15
KOTA YOGYAKARTA,mei,2015,0.36,117.55
JEMBER,mei,2015,0.39,117.45
BANYUWANGI,mei,2015,0.55,117.74
SUMENEP,mei,2015,0.43,117.28
KOTA KEDIRI,mei,2015,0.21,118.7
KOTA MALANG,mei,2015,0.45,120.05
KOTA PROBOLINGGO,mei,2015,0.46,118.98
KOTA MADIUN,mei,2015,0.34,117.35
KOTA SURABAYA,mei,2015,0.39,119.15
KOTA TANGERANG,mei,2015,0.69,125.86
KOTA CILEGON,mei,2015,0.78,121.98
KOTA SERANG,mei,2015,0.82,124.32
SINGARAJA,mei,2015,0.21,126.72
KOTA DENPASAR,mei,2015,0.39,117.26
KOTA MATARAM,mei,2015,0.34,118.03
KOTA BIMA,mei,2015,0.06,121.11
MAUMERE,mei,2015,0.06,113.36
KOTA KUPANG,mei,2015,0.5,120.29
KOTA PONTIANAK,mei,2015,0.59,125.85
KOTA SINGKAWANG,mei,2015,0.03,119.28
SAMPIT,mei,2015,0.44,118.56
KOTA PALANGKA RAYA,mei,2015,1.05,117.28
TANJUNG,mei,2015,0.83,118.38
KOTA BANJARMASIN,mei,2015,0.31,116.62
KOTA BALIKPAPAN,mei,2015,0.75,121.45
KOTA SAMARINDA,mei,2015,0.13,120.86
KOTA TARAKAN,mei,2015,0.44,127.26
KOTA MANADO,mei,2015,0.95,119.32
KOTA PALU,mei,2015,2.24,120.42
BULUKUMBA,mei,2015,0.28,124.77
WATAMPONE,mei,2015,0.14,115.73
KOTA MAKASSAR,mei,2015,0.35,117.79
KOTA PARE-PARE,mei,2015,0.25,116.17
KOTA PALOPO,mei,2015,0.07,116.98
KOTA KENDARI,mei,2015,0.64,115.35
KOTA BAU-BAU,mei,2015,0.19,122.49
KOTA GORONTALO,mei,2015,0.9,115.16
MAMUJU,mei,2015,1.05,117.53
KOTA AMBON,mei,2015,1.06,121.17
KOTA TUAL,mei,2015,1.59,134.65
KOTA TERNATE,mei,2015,0.65,122.58
MANOKWARI,mei,2015,0.04,112.71
KOTA SORONG,mei,2015,0.19,117.46
MERAUKE,mei,2015,0.18,123.95
KOTA JAYAPURA,mei,2015,0.07,120.46
KOTA MEULABOH,juni,2015,0.57,120.05
KOTA BANDA ACEH,juni,2015,1.2,115.26
KOTA LHOKSEUMAWE,juni,2015,1.03,115.52
KOTA SIBOLGA,juni,2015,1.36,121.46
KOTA PEMATANG SIANTAR,juni,2015,1.44,123.52
KOTA MEDAN,juni,2015,0.77,121.91
KOTA PADANGSIDIMPUAN,juni,2015,0.48,118.12
KOTA PADANG,juni,2015,0.83,123.48
KOTA BUKITTINGGI,juni,2015,0.45,117.15
TEMBILAHAN,juni,2015,0.43,124.94
KOTA PEKANBARU,juni,2015,0.75,120.31
KOTA DUMAI,juni,2015,0.59,120.83
BUNGO,juni,2015,0.62,117.29
KOTA JAMBI,juni,2015,0.54,119.33
KOTA PALEMBANG,juni,2015,0.39,117.06
KOTA LUBUKLINGGAU,juni,2015,0.86,116.62
KOTA BENGKULU,juni,2015,0.89,124.19
KOTA BANDAR LAMPUNG,juni,2015,0.7,120.39
KOTA METRO,juni,2015,0.84,128
TANJUNG PANDAN,juni,2015,0.69,125.91
KOTA PANGKAL PINANG,juni,2015,-0.14,117.9
KOTA BATAM,juni,2015,0.87,118.68
KOTA TANJUNG PINANG,juni,2015,0.6,120.78
DKI JAKARTA,juni,2015,0.35,120.58
KOTA BOGOR,juni,2015,0.49,119.96
KOTA SUKABUMI,juni,2015,0.14,119.79
KOTA BANDUNG,juni,2015,0.72,119.02
KOTA CIREBON,juni,2015,0.31,117.61
KOTA BEKASI,juni,2015,0.43,117.89
KOTA DEPOK,juni,2015,0.36,118.75
KOTA TASIKMALAYA,juni,2015,0.72,118.18
CILACAP,juni,2015,0.43,121.85
PURWOKERTO,juni,2015,0.57,117.88
KUDUS,juni,2015,0.56,124.73
KOTA SURAKARTA,juni,2015,0.53,117.15
KOTA SEMARANG,juni,2015,0.64,119.26
KOTA TEGAL,juni,2015,0.89,116.17
KOTA YOGYAKARTA,juni,2015,0.35,117.96
JEMBER,juni,2015,0.2,117.69
BANYUWANGI,juni,2015,0.26,118.05
SUMENEP,juni,2015,0.38,117.73
KOTA KEDIRI,juni,2015,0.26,119.01
KOTA MALANG,juni,2015,0.38,120.51
KOTA PROBOLINGGO,juni,2015,0.44,119.5
KOTA MADIUN,juni,2015,0.32,117.72
KOTA SURABAYA,juni,2015,0.54,119.79
KOTA TANGERANG,juni,2015,0.62,126.64
KOTA CILEGON,juni,2015,0.4,122.47
KOTA SERANG,juni,2015,0.71,125.2
SINGARAJA,juni,2015,-0.18,126.49
KOTA DENPASAR,juni,2015,0.14,117.42
KOTA MATARAM,juni,2015,0.15,118.21
KOTA BIMA,juni,2015,-0.79,120.15
MAUMERE,juni,2015,0.05,113.42
KOTA KUPANG,juni,2015,0.67,121.09
KOTA PONTIANAK,juni,2015,0.64,126.65
KOTA SINGKAWANG,juni,2015,0.06,119.35
SAMPIT,juni,2015,0.91,119.64
KOTA PALANGKA RAYA,juni,2015,0.96,118.41
TANJUNG,juni,2015,0.35,118.79
KOTA BANJARMASIN,juni,2015,0.8,117.55
KOTA BALIKPAPAN,juni,2015,1.23,122.94
KOTA SAMARINDA,juni,2015,0.8,121.83
KOTA TARAKAN,juni,2015,0.57,127.99
KOTA MANADO,juni,2015,0.49,119.91
KOTA PALU,juni,2015,0.03,120.46
BULUKUMBA,juni,2015,0.63,125.55
WATAMPONE,juni,2015,0.54,116.35
KOTA MAKASSAR,juni,2015,0.75,118.67
KOTA PARE-PARE,juni,2015,0.68,116.96
KOTA PALOPO,juni,2015,0.77,117.88
KOTA KENDARI,juni,2015,0.28,115.67
KOTA BAU-BAU,juni,2015,1.13,123.88
KOTA GORONTALO,juni,2015,0.71,115.98
MAMUJU,juni,2015,0.95,118.65
KOTA AMBON,juni,2015,-0.25,120.87
KOTA TUAL,juni,2015,-0.8,133.57
KOTA TERNATE,juni,2015,0.89,123.67
MANOKWARI,juni,2015,1.14,113.99
KOTA SORONG,juni,2015,1.9,119.69
MERAUKE,juni,2015,-0.57,123.24
KOTA JAYAPURA,juni,2015,0.8,121.42
KOTA MEULABOH,juli,2015,0.84,121.06
KOTA BANDA ACEH,juli,2015,0.61,115.96
KOTA LHOKSEUMAWE,juli,2015,0.3,115.87
KOTA SIBOLGA,juli,2015,1.52,123.31
KOTA PEMATANG SIANTAR,juli,2015,0.06,123.59
KOTA MEDAN,juli,2015,0.82,122.91
KOTA PADANGSIDIMPUAN,juli,2015,1.1,119.42
KOTA PADANG,juli,2015,1.21,124.97
KOTA BUKITTINGGI,juli,2015,1.66,119.09
TEMBILAHAN,juli,2015,0.79,125.93
KOTA PEKANBARU,juli,2015,0.57,120.99
KOTA DUMAI,juli,2015,0.78,121.77
BUNGO,juli,2015,1.6,119.17
KOTA JAMBI,juli,2015,1.54,121.17
KOTA PALEMBANG,juli,2015,1.05,118.29
KOTA LUBUKLINGGAU,juli,2015,1.9,118.84
KOTA BENGKULU,juli,2015,1.38,125.91
KOTA BANDAR LAMPUNG,juli,2015,1.08,121.69
KOTA METRO,juli,2015,1.32,129.69
TANJUNG PANDAN,juli,2015,-0.48,125.3
KOTA PANGKAL PINANG,juli,2015,3.18,121.65
KOTA BATAM,juli,2015,1.8,120.82
KOTA TANJUNG PINANG,juli,2015,0.87,121.83
DKI JAKARTA,juli,2015,0.97,121.75
KOTA BOGOR,juli,2015,0.49,120.55
KOTA SUKABUMI,juli,2015,0.53,120.43
KOTA BANDUNG,juli,2015,0.85,120.03
KOTA CIREBON,juli,2015,0.92,118.69
KOTA BEKASI,juli,2015,0.81,118.84
KOTA DEPOK,juli,2015,0.95,119.88
KOTA TASIKMALAYA,juli,2015,0.52,118.79
CILACAP,juli,2015,0.99,123.06
PURWOKERTO,juli,2015,0.84,118.87
KUDUS,juli,2015,0.88,125.83
KOTA SURAKARTA,juli,2015,0.96,118.27
KOTA SEMARANG,juli,2015,0.91,120.34
KOTA TEGAL,juli,2015,0.93,117.25
KOTA YOGYAKARTA,juli,2015,0.63,118.7
JEMBER,juli,2015,0.94,118.8
