City,Month,Year,Inflation
JEMBER,september,2016,0.22
BANYUWANGI,september,2016,0.02
SUMENEP,september,2016,0.04
KOTA KEDIRI,september,2016,0.21
KOTA MALANG,september,2016,0.17
KOTA PROBOLINGGO,september,2016,-0.14
KOTA MADIUN,september,2016,0.16
KOTA SURABAYA,september,2016,0.18
KOTA TANGERANG,september,2016,0.4
KOTA CILEGON,september,2016,-0.12
KOTA SERANG,september,2016,0.51
SINGARAJA,september,2016,0.07
KOTA DENPASAR,september,2016,0.26
KOTA MATARAM,september,2016,-0.66
KOTA BIMA,september,2016,-0.45
MAUMERE,september,2016,1.2
KOTA KUPANG,september,2016,-0.37
KOTA PONTIANAK,september,2016,-1.06
KOTA SINGKAWANG,september,2016,-0.75
SAMPIT,september,2016,-0.46
KOTA PALANGKA RAYA,september,2016,0.11
TANJUNG,september,2016,-0.45
KOTA BANJARMASIN,september,2016,0.11
KOTA BALIKPAPAN,september,2016,0.21
KOTA SAMARINDA,september,2016,-0.2
KOTA TARAKAN,september,2016,-0.44
KOTA MANADO,september,2016,-0.68
KOTA PALU,september,2016,0.59
BULUKUMBA,september,2016,0.6
WATAMPONE,september,2016,0.3
KOTA MAKASSAR,september,2016,0.41
KOTA PARE-PARE,september,2016,-0.5
KOTA PALOPO,september,2016,0.05
KOTA KENDARI,september,2016,-0.01
KOTA BAU-BAU,september,2016,0.27
KOTA GORONTALO,september,2016,-0.4
MAMUJU,september,2016,0.32
KOTA AMBON,september,2016,-0.11
KOTA TUAL,september,2016,-0.71
KOTA TERNATE,september,2016,0.09
MANOKWARI,september,2016,-0.67
KOTA SORONG,september,2016,-0.02
MERAUKE,september,2016,0.27
KOTA JAYAPURA,september,2016,0.55
KOTA MEULABOH,oktober,2016,0.32
KOTA BANDA ACEH,oktober,2016,-0.02
KOTA LHOKSEUMAWE,oktober,2016,0.22
KOTA SIBOLGA,oktober,2016,1.32
KOTA PEMATANG SIANTAR,oktober,2016,0.63
KOTA MEDAN,oktober,2016,1.11
KOTA PADANGSIDIMPUAN,oktober,2016,0.5
KOTA PADANG,oktober,2016,0.56
KOTA BUKITTINGGI,oktober,2016,0.37
TEMBILAHAN,oktober,2016,0.49
KOTA PEKANBARU,oktober,2016,0.67
KOTA DUMAI,oktober,2016,0.47
BUNGO,oktober,2016,0.55
KOTA JAMBI,oktober,2016,1.19
KOTA PALEMBANG,oktober,2016,-0.08
KOTA LUBUKLINGGAU,oktober,2016,0.32
KOTA BENGKULU,oktober,2016,0.53
KOTA BANDAR LAMPUNG,oktober,2016,0.58
KOTA METRO,oktober,2016,0.04
TANJUNG PANDAN,oktober,2016,0.31
KOTA PANGKAL PINANG,oktober,2016,-0.34
KOTA BATAM,oktober,2016,0.07
KOTA TANJUNG PINANG,oktober,2016,0.26
DKI JAKARTA,oktober,2016,0.25
KOTA BOGOR,oktober,2016,0.59
KOTA SUKABUMI,oktober,2016,0.02
KOTA BANDUNG,oktober,2016,0.14
KOTA CIREBON,oktober,2016,0.1
KOTA BEKASI,oktober,2016,-0.07
KOTA DEPOK,oktober,2016,0.01
KOTA TASIKMALAYA,oktober,2016,0.04
CILACAP,oktober,2016,0.04
PURWOKERTO,oktober,2016,0.02
KUDUS,oktober,2016,0.19
KOTA SURAKARTA,oktober,2016,-0.1
KOTA SEMARANG,oktober,2016,0.06
KOTA TEGAL,oktober,2016,0.22
KOTA YOGYAKARTA,oktober,2016,0.05
JEMBER,oktober,2016,-0.26
BANYUWANGI,oktober,2016,-0.18
SUMENEP,oktober,2016,-0.05
KOTA KEDIRI,oktober,2016,-0.08
KOTA MALANG,oktober,2016,-0.2
KOTA PROBOLINGGO,oktober,2016,-0.21
KOTA MADIUN,oktober,2016,-0.07
KOTA SURABAYA,oktober,2016,-0.1
KOTA TANGERANG,oktober,2016,0.07
KOTA CILEGON,oktober,2016,0.06
KOTA SERANG,oktober,2016,0.17
SINGARAJA,oktober,2016,-0.32
KOTA DENPASAR,oktober,2016,-0.19
KOTA MATARAM,oktober,2016,0.4
KOTA BIMA,oktober,2016,-0.46
MAUMERE,oktober,2016,0.26
KOTA KUPANG,oktober,2016,0.18
KOTA PONTIANAK,oktober,2016,-0.36
KOTA SINGKAWANG,oktober,2016,-0.4
SAMPIT,oktober,2016,-0.63
KOTA PALANGKA RAYA,oktober,2016,-0.34
TANJUNG,oktober,2016,-1.08
KOTA BANJARMASIN,oktober,2016,-0.26
KOTA BALIKPAPAN,oktober,2016,-0.07
KOTA SAMARINDA,oktober,2016,-0.1
KOTA TARAKAN,oktober,2016,0.31
KOTA MANADO,oktober,2016,0.01
KOTA PALU,oktober,2016,-0.95
BULUKUMBA,oktober,2016,0.05
WATAMPONE,oktober,2016,-0.42
KOTA MAKASSAR,oktober,2016,0.02
KOTA PARE-PARE,oktober,2016,0.22
KOTA PALOPO,oktober,2016,-0.2
KOTA KENDARI,oktober,2016,0.12
KOTA BAU-BAU,oktober,2016,0.42
KOTA GORONTALO,oktober,2016,-0.42
MAMUJU,oktober,2016,-0.17
KOTA AMBON,oktober,2016,0.53
KOTA TUAL,oktober,2016,0.74
KOTA TERNATE,oktober,2016,-0.21
MANOKWARI,oktober,2016,-0.82
KOTA SORONG,oktober,2016,-1.1
MERAUKE,oktober,2016,-0.02
KOTA JAYAPURA,oktober,2016,-0.09
KOTA MEULABOH,november,2016,0.15
KOTA BANDA ACEH,november,2016,0.15
KOTA LHOKSEUMAWE,november,2016,0.33
KOTA SIBOLGA,november,2016,0.99
KOTA PEMATANG SIANTAR,november,2016,0.8
KOTA MEDAN,november,2016,0.74
KOTA PADANGSIDIMPUAN,november,2016,0.77
KOTA PADANG,november,2016,1.13
KOTA BUKITTINGGI,november,2016,1.07
TEMBILAHAN,november,2016,0.17
KOTA PEKANBARU,november,2016,1.3
KOTA DUMAI,november,2016,0.82
BUNGO,november,2016,0.64
KOTA JAMBI,november,2016,0.5
KOTA PALEMBANG,november,2016,0.57
KOTA LUBUKLINGGAU,november,2016,0.46
KOTA BENGKULU,november,2016,0.06
KOTA BANDAR LAMPUNG,november,2016,0.43
KOTA METRO,november,2016,0.6
TANJUNG PANDAN,november,2016,0.7
KOTA PANGKAL PINANG,november,2016,0.56
KOTA BATAM,november,2016,0.96
KOTA TANJUNG PINANG,november,2016,0.3
DKI JAKARTA,november,2016,0.24
KOTA BOGOR,november,2016,0.61
KOTA SUKABUMI,november,2016,0.42
KOTA BANDUNG,november,2016,0.52
KOTA CIREBON,november,2016,0.3
KOTA BEKASI,november,2016,0.8
KOTA DEPOK,november,2016,0.39
KOTA TASIKMALAYA,november,2016,0.28
CILACAP,november,2016,0.54
PURWOKERTO,november,2016,0.77
KUDUS,november,2016,0.67
KOTA SURAKARTA,november,2016,0.6
KOTA SEMARANG,november,2016,0.54
KOTA TEGAL,november,2016,0.34
KOTA YOGYAKARTA,november,2016,0.32
JEMBER,november,2016,0.31
BANYUWANGI,november,2016,0.25
SUMENEP,november,2016,0.53
KOTA KEDIRI,november,2016,0.53
KOTA MALANG,november,2016,0.45
KOTA PROBOLINGGO,november,2016,0.47
KOTA MADIUN,november,2016,0.51
KOTA SURABAYA,november,2016,0.26
KOTA TANGERANG,november,2016,0.57
KOTA CILEGON,november,2016,0.49
KOTA SERANG,november,2016,0.32
SINGARAJA,november,2016,0.78
KOTA DENPASAR,november,2016,0.28
KOTA MATARAM,november,2016,0.19
KOTA BIMA,november,2016,0.19
MAUMERE,november,2016,0.98
KOTA KUPANG,november,2016,0.76
KOTA PONTIANAK,november,2016,0.07
KOTA SINGKAWANG,november,2016,0.05
SAMPIT,november,2016,0.67
KOTA PALANGKA RAYA,november,2016,0.18
TANJUNG,november,2016,1.85
KOTA BANJARMASIN,november,2016,0.11
KOTA BALIKPAPAN,november,2016,0.12
KOTA SAMARINDA,november,2016,0.28
KOTA TARAKAN,november,2016,0.38
KOTA MANADO,november,2016,2.86
KOTA PALU,november,2016,0.49
BULUKUMBA,november,2016,0.59
WATAMPONE,november,2016,0.33
KOTA MAKASSAR,november,2016,0.43
KOTA PARE-PARE,november,2016,0.55
KOTA PALOPO,november,2016,0.55
KOTA KENDARI,november,2016,-0.22
KOTA BAU-BAU,november,2016,-1.54
KOTA GORONTALO,november,2016,0.61
MAMUJU,november,2016,0.46
KOTA AMBON,november,2016,0.48
KOTA TUAL,november,2016,-0.27
KOTA TERNATE,november,2016,0.26
MANOKWARI,november,2016,0.93
KOTA SORONG,november,2016,0.25
MERAUKE,november,2016,0.83
KOTA JAYAPURA,november,2016,-0.23
KOTA MEULABOH,desember,2016,0.31
KOTA BANDA ACEH,desember,2016,0.71
KOTA LHOKSEUMAWE,desember,2016,2.25
KOTA SIBOLGA,desember,2016,0.29
KOTA PEMATANG SIANTAR,desember,2016,0.54
KOTA MEDAN,desember,2016,0.16
KOTA PADANGSIDIMPUAN,desember,2016,0.02
KOTA PADANG,desember,2016,0.07
KOTA BUKITTINGGI,desember,2016,-0.57
TEMBILAHAN,desember,2016,0.02
KOTA PEKANBARU,desember,2016,0.27
KOTA DUMAI,desember,2016,0.07
BUNGO,desember,2016,-0.11
KOTA JAMBI,desember,2016,0.36
KOTA PALEMBANG,desember,2016,0.67
KOTA LUBUKLINGGAU,desember,2016,0.11
KOTA BENGKULU,desember,2016,0.14
KOTA BANDAR LAMPUNG,desember,2016,0.7
KOTA METRO,desember,2016,0.13
TANJUNG PANDAN,desember,2016,0.9
KOTA PANGKAL PINANG,desember,2016,1.95
KOTA BATAM,desember,2016,0.26
KOTA TANJUNG PINANG,desember,2016,0.21
DKI JAKARTA,desember,2016,0.27
KOTA BOGOR,desember,2016,0.16
KOTA SUKABUMI,desember,2016,0.45
KOTA BANDUNG,desember,2016,0.63
KOTA CIREBON,desember,2016,0.06
KOTA BEKASI,desember,2016,0.27
KOTA DEPOK,desember,2016,0.18
KOTA TASIKMALAYA,desember,2016,0.48
CILACAP,desember,2016,0.09
PURWOKERTO,desember,2016,0.37
KUDUS,desember,2016,0.3
KOTA SURAKARTA,desember,2016,0.3
KOTA SEMARANG,desember,2016,0.2
KOTA TEGAL,desember,2016,-0.09
KOTA YOGYAKARTA,desember,2016,0.35
JEMBER,desember,2016,0.93
BANYUWANGI,desember,2016,0.47
SUMENEP,desember,2016,0.53
KOTA KEDIRI,desember,2016,0.36
KOTA MALANG,desember,2016,0.58
KOTA PROBOLINGGO,desember,2016,0.38
KOTA MADIUN,desember,2016,0.45
KOTA SURABAYA,desember,2016,0.56
KOTA TANGERANG,desember,2016,0.66
KOTA CILEGON,desember,2016,0.94
KOTA SERANG,desember,2016,0.12
SINGARAJA,desember,2016,0.63
KOTA DENPASAR,desember,2016,0.69
KOTA MATARAM,desember,2016,0.75
KOTA BIMA,desember,2016,0.26
MAUMERE,desember,2016,1.65
KOTA KUPANG,desember,2016,1.96
KOTA PONTIANAK,desember,2016,0.93
KOTA SINGKAWANG,desember,2016,0.83
SAMPIT,desember,2016,1.3
KOTA PALANGKA RAYA,desember,2016,1.28
TANJUNG,desember,2016,1.02
KOTA BANJARMASIN,desember,2016,0.82
KOTA BALIKPAPAN,desember,2016,1.26
KOTA SAMARINDA,desember,2016,0.87
KOTA TARAKAN,desember,2016,0.41
KOTA MANADO,desember,2016,-1.52
KOTA PALU,desember,2016,1.15
BULUKUMBA,desember,2016,0.3
WATAMPONE,desember,2016,0.24
KOTA MAKASSAR,desember,2016,0.29
KOTA PARE-PARE,desember,2016,0.53
KOTA PALOPO,desember,2016,0.27
KOTA KENDARI,desember,2016,0.13
KOTA BAU-BAU,desember,2016,0.59
KOTA GORONTALO,desember,2016,0.47
MAMUJU,desember,2016,0.98
KOTA AMBON,desember,2016,0.53
KOTA TUAL,desember,2016,1.7
KOTA TERNATE,desember,2016,0.32
MANOKWARI,desember,2016,1.18
KOTA SORONG,desember,2016,0.45
MERAUKE,desember,2016,0.24
KOTA JAYAPURA,desember,2016,1.76
KOTA MEULABOH,januari,2017,1.34
KOTA BANDA ACEH,januari,2017,0.28
KOTA LHOKSEUMAWE,januari,2017,0.26
KOTA SIBOLGA,januari,2017,0.58
KOTA PEMATANG SIANTAR,januari,2017,0.72
KOTA MEDAN,januari,2017,0.38
KOTA PADANGSIDIMPUAN,januari,2017,1.08
KOTA PADANG,januari,2017,0.57
KOTA BUKITTINGGI,januari,2017,0.22
TEMBILAHAN,januari,2017,1.19
KOTA PEKANBARU,januari,2017,1.46
KOTA DUMAI,januari,2017,1.58
BUNGO,januari,2017,0.82
KOTA JAMBI,januari,2017,0.25
KOTA PALEMBANG,januari,2017,0.53
KOTA LUBUKLINGGAU,januari,2017,0.85
KOTA BENGKULU,januari,2017,0.98
KOTA BANDAR LAMPUNG,januari,2017,0.84
KOTA METRO,januari,2017,0.72
TANJUNG PANDAN,januari,2017,1.71
KOTA PANGKAL PINANG,januari,2017,1.72
KOTA BATAM,januari,2017,0.67
KOTA TANJUNG PINANG,januari,2017,0.97
DKI JAKARTA,januari,2017,0.99
KOTA BOGOR,januari,2017,1.34
KOTA SUKABUMI,januari,2017,0.81
KOTA BANDUNG,januari,2017,0.49
KOTA CIREBON,januari,2017,0.84
KOTA BEKASI,januari,2017,0.8
KOTA DEPOK,januari,2017,0.86
KOTA TASIKMALAYA,januari,2017,0.7
CILACAP,januari,2017,1.6
PURWOKERTO,januari,2017,1.05
KUDUS,januari,2017,1.36
KOTA SURAKARTA,januari,2017,1.16
KOTA SEMARANG,januari,2017,1.11
KOTA TEGAL,januari,2017,0.98
KOTA YOGYAKARTA,januari,2017,1.24
JEMBER,januari,2017,1.46
BANYUWANGI,januari,2017,0.66
SUMENEP,januari,2017,0.67
KOTA KEDIRI,januari,2017,0.94
KOTA MALANG,januari,2017,1.45
KOTA PROBOLINGGO,januari,2017,1.15
KOTA MADIUN,januari,2017,1.39
KOTA SURABAYA,januari,2017,1.76
KOTA TANGERANG,januari,2017,0.65
KOTA CILEGON,januari,2017,0.97
KOTA SERANG,januari,2017,0.78
SINGARAJA,januari,2017,1.79
KOTA DENPASAR,januari,2017,1.39
KOTA MATARAM,januari,2017,1.51
KOTA BIMA,januari,2017,1.4
MAUMERE,januari,2017,0.4
KOTA KUPANG,januari,2017,0.79
KOTA PONTIANAK,januari,2017,1.82
KOTA SINGKAWANG,januari,2017,1.76
SAMPIT,januari,2017,0.91
KOTA PALANGKA RAYA,januari,2017,0.85
TANJUNG,januari,2017,0.77
KOTA BANJARMASIN,januari,2017,0.94
KOTA BALIKPAPAN,januari,2017,1.08
KOTA SAMARINDA,januari,2017,1.02
KOTA TARAKAN,januari,2017,0.69
KOTA MANADO,januari,2017,1.1
KOTA PALU,januari,2017,1.32
BULUKUMBA,januari,2017,0.99
WATAMPONE,januari,2017,1.52
KOTA MAKASSAR,januari,2017,1.14
KOTA PARE-PARE,januari,2017,0.93
KOTA PALOPO,januari,2017,0.82
KOTA KENDARI,januari,2017,0.88
KOTA BAU-BAU,januari,2017,0.45
KOTA GORONTALO,januari,2017,1.28
MAMUJU,januari,2017,0.59
KOTA AMBON,januari,2017,0.28
KOTA TUAL,januari,2017,0.1
KOTA TERNATE,januari,2017,0.63
MANOKWARI,januari,2017,0.09
KOTA SORONG,januari,2017,0.86
MERAUKE,januari,2017,1.02
KOTA JAYAPURA,januari,2017,0.12
KOTA MEULABOH,februari,2017,0.41
KOTA BANDA ACEH,februari,2017,0.19
KOTA LHOKSEUMAWE,februari,2017,-0.79
KOTA SIBOLGA,februari,2017,-1.34
KOTA PEMATANG SIANTAR,februari,2017,-0.17
KOTA MEDAN,februari,2017,-0.64
KOTA PADANGSIDIMPUAN,februari,2017,-0.07
KOTA PADANG,februari,2017,-0.13
KOTA BUKITTINGGI,februari,2017,-0.45
TEMBILAHAN,februari,2017,-0.14
KOTA PEKANBARU,februari,2017,-0.6
KOTA DUMAI,februari,2017,1.12
BUNGO,februari,2017,-0.02
KOTA JAMBI,februari,2017,-1.4
KOTA PALEMBANG,februari,2017,0.09
KOTA LUBUKLINGGAU,februari,2017,0.3
KOTA BENGKULU,februari,2017,0.21
KOTA BANDAR LAMPUNG,februari,2017,0.58
KOTA METRO,februari,2017,0.28
TANJUNG PANDAN,februari,2017,-0.29
KOTA PANGKAL PINANG,februari,2017,-1.11
KOTA BATAM,februari,2017,0.09
KOTA TANJUNG PINANG,februari,2017,0.59
DKI JAKARTA,februari,2017,0.33
KOTA BOGOR,februari,2017,0.34
KOTA SUKABUMI,februari,2017,0.38
KOTA BANDUNG,februari,2017,0.38
KOTA CIREBON,februari,2017,0.43
KOTA BEKASI,februari,2017,0.17
KOTA DEPOK,februari,2017,0.57
KOTA TASIKMALAYA,februari,2017,0.31
CILACAP,februari,2017,0.69
PURWOKERTO,februari,2017,0.56
KUDUS,februari,2017,0.93
KOTA SURAKARTA,februari,2017,0.48
KOTA SEMARANG,februari,2017,0.44
KOTA TEGAL,februari,2017,0.32
KOTA YOGYAKARTA,februari,2017,0.36
JEMBER,februari,2017,0.22
BANYUWANGI,februari,2017,0.35
SUMENEP,februari,2017,0.65
KOTA KEDIRI,februari,2017,0.7
KOTA MALANG,februari,2017,0.24
KOTA PROBOLINGGO,februari,2017,0.13
KOTA MADIUN,februari,2017,0.82
KOTA SURABAYA,februari,2017,0.16
KOTA TANGERANG,februari,2017,0.48
KOTA CILEGON,februari,2017,0.38
KOTA SERANG,februari,2017,0.5
SINGARAJA,februari,2017,0.79
KOTA DENPASAR,februari,2017,0.42
KOTA MATARAM,februari,2017,0.4
KOTA BIMA,februari,2017,-0.4
MAUMERE,februari,2017,-0.05
KOTA KUPANG,februari,2017,0.18
KOTA PONTIANAK,februari,2017,0.36
KOTA SINGKAWANG,februari,2017,0.19
SAMPIT,februari,2017,0.27
KOTA PALANGKA RAYA,februari,2017,0.27
TANJUNG,februari,2017,0.32
KOTA BANJARMASIN,februari,2017,0.2
KOTA BALIKPAPAN,februari,2017,-0.26
KOTA SAMARINDA,februari,2017,0.13
KOTA TARAKAN,februari,2017,0.04
KOTA MANADO,februari,2017,1.16
KOTA PALU,februari,2017,0.29
BULUKUMBA,februari,2017,0.78
WATAMPONE,februari,2017,0.79
KOTA MAKASSAR,februari,2017,0.79
KOTA PARE-PARE,februari,2017,0.14
KOTA PALOPO,februari,2017,0.87
KOTA KENDARI,februari,2017,0.49
KOTA BAU-BAU,februari,2017,-0.15
KOTA GORONTALO,februari,2017,0.32
MAMUJU,februari,2017,1.07
KOTA AMBON,februari,2017,-0.74
KOTA TUAL,februari,2017,1.03
KOTA TERNATE,februari,2017,0.03
MANOKWARI,februari,2017,-0.57
KOTA SORONG,februari,2017,0.13
MERAUKE,februari,2017,0.4
KOTA JAYAPURA,februari,2017,-0.77
KOTA MEULABOH,maret,2017,-0.06
KOTA BANDA ACEH,maret,2017,-0.15
KOTA LHOKSEUMAWE,maret,2017,-1.4
KOTA SIBOLGA,maret,2017,-0.7
KOTA PEMATANG SIANTAR,maret,2017,0.17
KOTA MEDAN,maret,2017,-0.2
KOTA PADANGSIDIMPUAN,maret,2017,-0.43
KOTA PADANG,maret,2017,-0.01
KOTA BUKITTINGGI,maret,2017,0.25
TEMBILAHAN,maret,2017,0.01
KOTA PEKANBARU,maret,2017,0.38
KOTA DUMAI,maret,2017,-0.19
BUNGO,maret,2017,0.71
KOTA JAMBI,maret,2017,0.31
KOTA PALEMBANG,maret,2017,-0.1
KOTA LUBUKLINGGAU,maret,2017,-0.07
KOTA BENGKULU,maret,2017,0.23
KOTA BANDAR LAMPUNG,maret,2017,-0.06
KOTA METRO,maret,2017,-0.3
TANJUNG PANDAN,maret,2017,-1.49
KOTA PANGKAL PINANG,maret,2017,0.38
KOTA BATAM,maret,2017,-0.83
KOTA TANJUNG PINANG,maret,2017,-0.64
DKI JAKARTA,maret,2017,0.05
KOTA BOGOR,maret,2017,0.09
KOTA SUKABUMI,maret,2017,0.23
KOTA BANDUNG,maret,2017,-0.02
KOTA CIREBON,maret,2017,-0.12
KOTA BEKASI,maret,2017,0.23
KOTA DEPOK,maret,2017,0.05
KOTA TASIKMALAYA,maret,2017,0.03
CILACAP,maret,2017,-0.11
PURWOKERTO,maret,2017,-0.01
KUDUS,maret,2017,-0.05
KOTA SURAKARTA,maret,2017,-0.15
KOTA SEMARANG,maret,2017,-0.14
KOTA TEGAL,maret,2017,-0.11
KOTA YOGYAKARTA,maret,2017,-0.06
JEMBER,maret,2017,-0.15
BANYUWANGI,maret,2017,-0.2
SUMENEP,maret,2017,-0.15
KOTA KEDIRI,maret,2017,-0.13
KOTA MALANG,maret,2017,-0.09
KOTA PROBOLINGGO,maret,2017,-0.29
KOTA MADIUN,maret,2017,-0.06
KOTA SURABAYA,maret,2017,-0.06
KOTA TANGERANG,maret,2017,-0.03
KOTA CILEGON,maret,2017,0.5
KOTA SERANG,maret,2017,0.29
SINGARAJA,maret,2017,-0.2
KOTA DENPASAR,maret,2017,0.02
KOTA MATARAM,maret,2017,-0.62
KOTA BIMA,maret,2017,-0.91
MAUMERE,maret,2017,-0.23
KOTA KUPANG,maret,2017,-0.87
KOTA PONTIANAK,maret,2017,-0.26
KOTA SINGKAWANG,maret,2017,-0.13
SAMPIT,maret,2017,0.92
KOTA PALANGKA RAYA,maret,2017,0.39
TANJUNG,maret,2017,0.21
KOTA BANJARMASIN,maret,2017,0.01
KOTA BALIKPAPAN,maret,2017,-0.03
KOTA SAMARINDA,maret,2017,0.28
KOTA TARAKAN,maret,2017,0.4
KOTA MANADO,maret,2017,0.23
KOTA PALU,maret,2017,0.25
BULUKUMBA,maret,2017,-0.16
WATAMPONE,maret,2017,-0.21
KOTA MAKASSAR,maret,2017,-0.16
KOTA PARE-PARE,maret,2017,-0.45
KOTA PALOPO,maret,2017,-0.25
KOTA KENDARI,maret,2017,-0.24
KOTA BAU-BAU,maret,2017,0.02
KOTA GORONTALO,maret,2017,0.04
MAMUJU,maret,2017,-0.29
KOTA AMBON,maret,2017,1.13
KOTA TUAL,maret,2017,0.78
KOTA TERNATE,maret,2017,-0.31
MANOKWARI,maret,2017,0.05
KOTA SORONG,maret,2017,0.38
MERAUKE,maret,2017,1.24
KOTA JAYAPURA,maret,2017,0.95
KOTA MEULABOH,april,2017,-0.52
KOTA BANDA ACEH,april,2017,-0.1
KOTA LHOKSEUMAWE,april,2017,-0.68
KOTA SIBOLGA,april,2017,0.25
KOTA PEMATANG SIANTAR,april,2017,-0.17
KOTA MEDAN,april,2017,-0.53
KOTA PADANGSIDIMPUAN,april,2017,0.21
KOTA PADANG,april,2017,-0.31
KOTA BUKITTINGGI,april,2017,-0.18
TEMBILAHAN,april,2017,0.02
KOTA PEKANBARU,april,2017,0.28
KOTA DUMAI,april,2017,-0.21
BUNGO,april,2017,0.36
KOTA JAMBI,april,2017,0.59
KOTA PALEMBANG,april,2017,-0.08
KOTA LUBUKLINGGAU,april,2017,0.2
KOTA BENGKULU,april,2017,-0.3
KOTA BANDAR LAMPUNG,april,2017,-0.21
KOTA METRO,april,2017,-0.17
TANJUNG PANDAN,april,2017,0.93
KOTA PANGKAL PINANG,april,2017,1.02
KOTA BATAM,april,2017,0.48
KOTA TANJUNG PINANG,april,2017,-0.26
DKI JAKARTA,april,2017,-0.02
KOTA BOGOR,april,2017,0.07
KOTA SUKABUMI,april,2017,0.37
KOTA BANDUNG,april,2017,0.1
KOTA CIREBON,april,2017,0.4
KOTA BEKASI,april,2017,0.08
KOTA DEPOK,april,2017,0.22
KOTA TASIKMALAYA,april,2017,0.55
CILACAP,april,2017,0.01
PURWOKERTO,april,2017,-0.04
KUDUS,april,2017,0.05
KOTA SURAKARTA,april,2017,0.12
KOTA SEMARANG,april,2017,0.22
KOTA TEGAL,april,2017,0.19
KOTA YOGYAKARTA,april,2017,0.28
JEMBER,april,2017,0.28
BANYUWANGI,april,2017,0.48
SUMENEP,april,2017,0.14
KOTA KEDIRI,april,2017,0.38
KOTA MALANG,april,2017,0.35
KOTA PROBOLINGGO,april,2017,0.44
KOTA MADIUN,april,2017,0.45
KOTA SURABAYA,april,2017,0.23
KOTA TANGERANG,april,2017,-0.04
KOTA CILEGON,april,2017,0.25
KOTA SERANG,april,2017,0.41
SINGARAJA,april,2017,-1.08
KOTA DENPASAR,april,2017,0.07
KOTA MATARAM,april,2017,-0.06
KOTA BIMA,april,2017,0.39
MAUMERE,april,2017,-0.17
KOTA KUPANG,april,2017,0.29
KOTA PONTIANAK,april,2017,0.28
KOTA SINGKAWANG,april,2017,0.23
SAMPIT,april,2017,0.12
KOTA PALANGKA RAYA,april,2017,0.21
TANJUNG,april,2017,-0.65
KOTA BANJARMASIN,april,2017,0.33
KOTA BALIKPAPAN,april,2017,-0.08
KOTA SAMARINDA,april,2017,0.29
KOTA TARAKAN,april,2017,0.27
KOTA MANADO,april,2017,-0.02
KOTA PALU,april,2017,0.46
BULUKUMBA,april,2017,0.63
WATAMPONE,april,2017,0.58
KOTA MAKASSAR,april,2017,0.33
KOTA PARE-PARE,april,2017,0.05
KOTA PALOPO,april,2017,0.22
KOTA KENDARI,april,2017,-0.13
KOTA BAU-BAU,april,2017,-0.67
KOTA GORONTALO,april,2017,-0.12
MAMUJU,april,2017,0.06
KOTA AMBON,april,2017,-0.76
KOTA TUAL,april,2017,0.16
KOTA TERNATE,april,2017,0.36
MANOKWARI,april,2017,-0.29
KOTA SORONG,april,2017,-0.26
MERAUKE,april,2017,-0.42
KOTA JAYAPURA,april,2017,0.73
KOTA MEULABOH,mei,2017,0.06
KOTA BANDA ACEH,mei,2017,0.86
KOTA LHOKSEUMAWE,mei,2017,0.9
KOTA SIBOLGA,mei,2017,0.39
KOTA PEMATANG SIANTAR,mei,2017,-0.01
KOTA MEDAN,mei,2017,0.08
KOTA PADANGSIDIMPUAN,mei,2017,-0.09
KOTA PADANG,mei,2017,-0.04
KOTA BUKITTINGGI,mei,2017,-0.44
TEMBILAHAN,mei,2017,0.69
KOTA PEKANBARU,mei,2017,0.12
KOTA DUMAI,mei,2017,0.11
BUNGO,mei,2017,0.16
KOTA JAMBI,mei,2017,0.31
KOTA PALEMBANG,mei,2017,0.64
KOTA LUBUKLINGGAU,mei,2017,0.54
KOTA BENGKULU,mei,2017,0.56
KOTA BANDAR LAMPUNG,mei,2017,0.89
KOTA METRO,mei,2017,0.86
TANJUNG PANDAN,mei,2017,0.9
KOTA PANGKAL PINANG,mei,2017,-0.93
KOTA BATAM,mei,2017,0.56
KOTA TANJUNG PINANG,mei,2017,0.41
DKI JAKARTA,mei,2017,0.49
KOTA BOGOR,mei,2017,0.57
KOTA SUKABUMI,mei,2017,0.49
KOTA BANDUNG,mei,2017,0.47
KOTA CIREBON,mei,2017,0.64
KOTA BEKASI,mei,2017,0.27
KOTA DEPOK,mei,2017,0.51
KOTA TASIKMALAYA,mei,2017,0.62
CILACAP,mei,2017,0.59
PURWOKERTO,mei,2017,0.66
KUDUS,mei,2017,0.8
KOTA SURAKARTA,mei,2017,0.33
KOTA SEMARANG,mei,2017,0.59
KOTA TEGAL,mei,2017,0.74
KOTA YOGYAKARTA,mei,2017,0.33
JEMBER,mei,2017,0.36
BANYUWANGI,mei,2017,0.33
SUMENEP,mei,2017,0.66
KOTA KEDIRI,mei,2017,0.5
KOTA MALANG,mei,2017,0.82
KOTA PROBOLINGGO,mei,2017,0.37
KOTA MADIUN,mei,2017,0.58
KOTA SURABAYA,mei,2017,0.39
KOTA TANGERANG,mei,2017,0.5
KOTA CILEGON,mei,2017,0.58
KOTA SERANG,mei,2017,0.62
SINGARAJA,mei,2017,0.37
KOTA DENPASAR,mei,2017,0.11
KOTA MATARAM,mei,2017,0.49
KOTA BIMA,mei,2017,0.64
MAUMERE,mei,2017,0.38
KOTA KUPANG,mei,2017,-0.06
KOTA PONTIANAK,mei,2017,0.3
KOTA SINGKAWANG,mei,2017,0.34
